tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo
4,18/07/2025 13:23,1634042,24,27,Empleado,4500000,2500000,73614,95.227787,733.0,9,12,0.0,36277.86,22845.0,0.0,5,1,1,961885,Creciente,1
4,28/01/2025 10:25,2048402,12,27,Empleado,3000000,1000000,160731,95.227787,778.0,2,2,0.0,10652.096,5369.0,0.0,1,0,0,2605574,Creciente,1
4,12/05/2025 17:53,3625950,6,27,Empleado,4500000,400000,539042,95.227787,709.0,11,6,0.0,14562.444,8762.0,0.0,2,0,6,945115,Creciente,1
4,6/11/2025 18:24,1740439,6,26,Empleado,1630000,459000,264653,95.227787,716.0,6,4,0.0,1598.574,1697.0,0.0,4,0,0,991684,1000000,1
4,15/05/2025 09:59,508800,6,25,Independiente,2000000,800000,75823,-5.665257,751.0,4,4,0.0,1580.566,3286.0,0.0,1,0,1,333126,Decreciente,0
4,5/08/2025 16:38,5047422,6,32,Independiente,20000000,8000000,755989,95.227787,686.0,5,5,0.0,4202.268,50027.0,0.0,2,0,1,1000000,Estable,1
4,1/01/2025 18:00,1293600,6,34,Empleado,7000000,2000000,191867,95.227787,746.0,3,8,0.0,0,0.0,0.0,1,0,0,3025461,Creciente,1
4,15/11/2025 16:52,1005000,12,32,Empleado,1850000,380000,81596,95.227787,784.0,4,2,0.0,-1396.425,3225.0,0.0,1,0,1,,,1
4,22/02/2025 13:13,960002,6,34,Empleado,2000000,1200000,142821,95.227787,772.0,7,4,0.0,9199.974,1655.0,0.0,3,0,3,3736512,Creciente,1
4,27/03/2025 09:33,12000000,8,26,Empleado,20000000,4000000,1363334,95.227787,790.0,4,3,0.0,6504.064,50813.0,0.0,2,0,2,977131,Creciente,1
4,16/01/2025 15:51,4800000,24,32,Independiente,15000000,5000000,209354,95.227787,739.0,7,3,0.0,-18571.322,120593.0,0.0,2,0,3,8534399,Creciente,1
4,12/01/2025 16:32,1649281,6,29,Empleado,1400000,300000,244538,95.227787,811.0,2,5,0.0,1362.944,1331.0,0.0,2,0,0,1322508,Decreciente,1
4,10/01/2025 11:27,5058661,18,28,Empleado,2900000,600000,278720,95.227787,723.0,6,4,0.0,3881.345,3679.0,0.0,5,0,1,908526,Estable,1
4,20/12/2025 11:09,3109922,18,35,Empleado,4268000,1157000,184979,95.227787,796.0,4,4,0.0,64079.743,93821.0,0.0,1,1,1,1683460,Creciente,1
4,28/02/2025 15:06,6522001,6,34,Independiente,5000000,1500000,969356,95.227787,744.0,4,4,0.0,6407.665,6215.0,0.0,3,0,0,960000,Estable,1
4,23/01/2025 18:39,1200001,6,33,Empleado,3333333,2100000,166667,95.227787,815.0,3,4,0.0,6621.921,12759.0,0.0,1,0,1,3024136,Decreciente,1
4,15/01/2025 12:26,2212680,6,33,Independiente,2500000,800000,307317,95.227787,783.0,2,0,0.0,-558.256,3772.0,0.0,0,0,1,878319,Creciente,1
4,1/06/2025 15:53,3048000,6,29,Independiente,3000000,800000,454962,83.231214,757.0,2,2,0.0,-6.254,106.0,0.0,0,0,1,,,1
4,18/03/2025 16:44,1494461,8,28,Empleado,1600000,640000,169799,95.227787,775.0,1,4,0.0,0,0.0,0.0,1,0,0,1525011,Creciente,1
4,28/12/2024 10:13,2135762,12,35,Empleado,2600000,600000,148317,95.227787,880.0,4,0,0.0,1171.578,2451.0,0.0,2,0,0,2474712,Decreciente,1
4,29/03/2025 11:01,3593641,6,31,Empleado,3500000,650000,534239,95.227787,784.0,2,3,0.0,0,0.0,0.0,0,0,0,1360000,Estable,1
4,1/04/2025 13:51,3144000,12,28,Empleado,3000000,800000,247415,95.227787,780.0,2,5,0.0,-2851.233,12343.0,0.0,2,0,0,3468510,Decreciente,1
4,12/12/2025 18:53,1188000,24,26,Empleado,1670000,463000,57591,95.227787,732.0,2,2,0.0,-800.604,2268.0,0.0,1,0,1,,,1
4,10/12/2024 15:34,1869600,12,29,Independiente,3000000,200000,146421,95.227787,801.0,6,8,0.0,265.66,1795.0,0.0,5,0,1,,,1
4,26/03/2025 15:37,2161081,6,29,Empleado,2700000,700000,321182,95.227787,799.0,1,4,0.0,0,0.0,0.0,0,0,0,908526,Estable,1
4,20/09/2025 10:30,1680000,12,36,Independiente,3300000,714000,136067,95.227787,784.0,13,3,0.0,-63.752,1226.0,0.0,1,0,9,,,1
4,3/03/2025 16:12,6600841,12,34,Empleado,4000000,2000000,518548,95.227787,788.0,2,8,0.0,14728.08,16890.0,0.0,2,0,0,3337695,Creciente,1
4,27/01/2025 12:45,1128000,12,34,Independiente,2000000,700000,88621,38.111878,801.0,9,4,0.0,1181.664,12309.0,0.0,5,0,2,892122,Decreciente,0
9,2/04/2026 10:46,3252028,9,34,Independiente,5289000,1466000,319915,95.227787,776.0,7,0,0.0,46631.396,26677.0,0.0,4,0,0,,,1
4,9/09/2025 15:36,1963201,6,32,Empleado,1500000,0,295032,95.227787,755.0,1,3,0.0,160.02,126.0,0.0,0,0,1,1613163,Creciente,1
4,6/05/2025 15:18,2118601,12,32,Independiente,10000000,3000000,166722,95.227787,768.0,3,3,0.0,30080.61,22617.0,0.0,2,0,0,762152,Decreciente,1
4,2/01/2026 11:54,1646400,12,30,Empleado,1809000,0,137200,95.227787,768.0,1,11,0.0,-3.008,32.0,0.0,0,0,0,2226810,Creciente,1
4,8/02/2025 11:17,2849282,12,29,Empleado,6400000,2000000,223283,95.227787,723.0,9,10,0.0,116125.212,73871.0,0.0,6,0,1,3437040,Creciente,1
4,31/05/2025 07:01,4374481,6,28,Independiente,3000000,1000000,650615,89.979287,736.0,3,6,0.0,31884.776,41734.0,0.0,2,0,0,878685,Creciente,1
4,16/05/2025 07:00,3230280,24,27,Empleado,1500000,800000,143161,95.227787,837.0,4,1,0.0,-80.96,253.0,0.0,4,0,0,937300,Decreciente,1
9,4/12/2024 13:21,5582600,10,35,Independiente,4000000,1000000,472745,95.227787,786.0,7,3,0.0,1177.75,673.0,0.0,4,1,2,,,1
4,24/01/2026 17:27,2948402,6,33,Empleado,1453000,179000,453578,95.227787,715.0,8,2,0.0,8496.716,4534.0,0.0,1,0,2,1523980,Decreciente,1
4,30/12/2024 10:53,780001,12,24,Empleado,2300000,700000,61382,95.227787,721.0,5,8,0.0,19357.086,21774.0,0.0,2,0,1,,,1
4,3/04/2025 14:02,3282001,12,30,Independiente,2000000,1000000,258275,95.227787,759.0,5,6,0.0,26356.512,21119.0,0.0,2,0,1,,,1
4,10/06/2025 14:17,3501034,8,38,Independiente,20000000,8000000,399990,95.227787,804.0,14,12,0.0,87994.94,278465.0,0.0,11,0,1,950105,Creciente,1
4,13/01/2025 18:47,2640000,12,32,Independiente,6000000,600000,207753,88.229786,771.0,7,6,0.0,2580.675,5433.0,0.0,3,0,2,866252,Creciente,1
4,2/02/2025 18:51,1661520,12,27,Empleado,1240000,500000,130374,95.227787,732.0,4,3,0.0,-388.388,1261.0,0.0,1,0,3,923772,Creciente,1
9,7/11/2025 12:40,5477778,10,34,Empleado,8570000,516000,480589,95.227787,865.0,5,16,0.0,5707.104,6456.0,0.0,4,0,1,7249438,Creciente,1
9,24/03/2025 10:15,976652,11,37,Empleado,2000000,800000,82735,83.231214,706.0,8,5,0.0,74749.195,57293.0,0.0,1,0,6,2938275,Creciente,1
9,9/03/2025 16:02,667801,8,34,Empleado,1700000,400000,69589,91.028987,769.0,7,3,0.0,14049.438,24999.0,0.0,6,0,0,1513470,Creciente,1
4,30/12/2024 10:48,14716802,12,35,Independiente,14000000,3000000,1151149,74.296247,734.0,11,4,0.0,92131.92,34696.0,0.0,6,0,4,877803,Creciente,1
9,12/12/2024 12:45,1370717,2,30,Independiente,5000000,2000000,540067,95.227787,707,6,0,0,-25359.543,115797,,2,0,4,,,1
4,26/12/2024 16:23,886682,6,33,Empleado,2200000,1000000,131606,95.227787,829.0,4,1,0.0,98496.263,63587.0,0.0,2,0,0,1076401,Creciente,1
4,11/01/2025 08:21,1569122,6,32,Empleado,1900000,800000,232738,95.227787,815.0,4,6,0.0,6763.042,3718.0,0.0,3,0,0,2456261,Creciente,1
4,10/08/2025 08:25,2565901,18,28,Empleado,1380000,0,145112,95.227787,728.0,3,5,0.0,4551.12,7224.0,0.0,1,1,0,928193,Creciente,1
9,28/11/2024 14:48,3190813,9,30,Independiente,7000000,3000000,297567,91.410695,815.0,7,2,0.0,-19483.356,2832.0,0.0,5,0,1,,,1
4,22/08/2025 16:39,2559480,6,38,Empleado,2020000,267000,385249,85.897119,751.0,4,2,0.0,-28.896,602.0,0.0,1,0,2,,,1
4,24/03/2025 11:26,4032000,12,32,Empleado,3500000,1500000,317165,95.227787,783.0,6,5,0.0,8662.952,25183.0,0.0,5,0,0,1557404,Creciente,1
4,4/04/2025 14:50,3649999,12,33,Independiente,7000000,1000000,287235,95.227787,794.0,8,4,0.0,16145.46,61860.0,0.0,3,0,2,939017,Creciente,1
4,27/02/2025 13:37,1412280,12,36,Empleado,1100000,350000,111093,95.227787,776.0,8,3,0.0,2188.172,4597.0,0.0,4,0,2,902469,Creciente,1
4,25/04/2025 17:06,671760,6,37,Empleado,1500000,800000,99865,95.227787,780.0,6,2,0.0,2696.13,6367.0,0.0,3,1,2,1401449,Decreciente,1
4,10/01/2025 18:41,3631332,24,30,Empleado,3900000,1500000,158367,95.227787,765.0,15,3,0.0,-6408.192,38144.0,0.0,6,0,6,2181818,Creciente,1
4,24/04/2025 11:59,2519880,6,33,Empleado,1800000,400000,374611,95.227787,804.0,3,2,0.0,-5455.088,14864.0,0.0,3,0,0,939017,Creciente,1
4,30/08/2025 15:24,2848209,12,30,Independiente,1948000,180000,230683,81.231786,795.0,3,3,0.0,22477.357,43987.0,0.0,2,0,0,3087088,Creciente,1
4,23/01/2025 13:26,2138400,12,30,Empleado,3000000,300000,167472,95.227787,778.0,5,3,0.0,426.666,9078.0,0.0,3,0,0,,,1
4,8/12/2024 12:46,5424001,36,25,Empleado,1700000,700000,174497,95.227787,764.0,2,7,0.0,91.05,150.0,0.0,2,0,0,968664,Creciente,1
4,13/09/2025 12:15,3792001,6,35,Independiente,3280000,908000,570823,95.227787,829.0,4,3,0.0,24142.896,28008.0,0.0,2,0,1,1308000,Decreciente,1
9,1/01/2025 13:43,878881,2,36,Empleado,5000000,2000000,346434,86.830187,682,5,1,0,66431.355,67443,,2,0,2,,,1
4,5/03/2025 14:50,1826281,6,34,Empleado,5500000,1000000,271438,95.227787,750.0,8,2,0.0,6341.697,27693.0,0.0,4,1,0,6296382,Decreciente,1
4,15/01/2025 13:21,2120283,12,32,Empleado,3600000,1200000,147242,95.227787,787.0,5,3,0.0,129082.56,68370.0,0.0,4,0,0,3748566,Creciente,1
4,31/07/2025 19:02,2287202,6,29,Independiente,3000000,1000000,339123,95.227787,742.0,4,5,0.0,104114.154,57777.0,0.0,2,0,1,,,1
4,14/04/2025 08:48,3960000,24,29,Empleado,2500000,0,137500,-18.471029,781.0,7,7,0.0,-4235.382,11478.0,0.0,5,0,0,1519351,Creciente,0
4,10/12/2024 15:48,1800000,6,26,Empleado,10000000,3000000,267227,32.397002,746.0,3,6,0.0,0,0.0,0.0,0,0,0,1930618,Creciente,0
9,31/05/2025 17:05,2590193,10,40,Independiente,6000000,2100000,220496,95.227787,692.0,4,4,0.0,26527.382,22519.0,0.0,1,1,0,1275144,Decreciente,1
4,7/12/2025 16:46,1425539,6,36,Empleado,2041000,169000,219127,95.227787,790.0,2,5,0.0,719.983,407.0,0.0,0,0,2,1982927,Creciente,1
4,25/03/2025 17:57,2400001,6,33,Empleado,2500000,300000,356709,95.227787,783.0,7,8,0.0,3246,3246.0,0.0,4,0,2,2101826,Creciente,1
9,28/02/2025 09:27,1388260,10,25,Empleado,1800000,1000000,117869,95.227787,759.0,3,3,0.0,0,0.0,0.0,2,0,0,1594729,Decreciente,1
4,14/02/2025 17:45,1560000,6,29,Empleado,4000000,1500000,231703,95.227787,723.0,4,8,0.0,-4980.825,10575.0,0.0,3,0,0,,,1
4,17/02/2026 16:49,1310400,6,38,Independiente,2238000,510000,201227,95.227787,735.0,6,7,0.0,-982.293,3471.0,0.0,0,0,4,,,1
4,12/02/2025 13:52,2833440,6,37,Empleado,5000000,1000000,420540,95.227787,726.0,5,1,0.0,6588.396,15914.0,0.0,3,0,1,2400000,Estable,1
4,17/01/2025 12:38,1199760,12,37,Empleado,2600000,1300000,83317,95.227787,765.0,8,3,0.0,-877.751,23723.0,0.0,1,0,4,,,1
4,7/01/2025 15:19,3360723,12,33,Independiente,7000000,3000000,233383,95.227787,792.0,13,7,0.0,229416.576,105051.0,0.0,7,0,2,844592,Decreciente,1
4,12/05/2025 16:50,2969753,6,33,Independiente,6700000,900000,441490,95.227787,730.0,7,4,0.0,7985.19,4461.0,0.0,6,0,0,2680000,Estable,1
4,7/03/2025 16:12,816000,12,33,Independiente,1500000,300000,64505,68.29796,769.0,2,3,0.0,-74.253,1401.0,0.0,2,0,0,,,1
4,3/01/2025 16:14,1495081,6,29,Empleado,2500000,850000,207650,95.227787,757,3,0,0,4522.724,3683,,0,0,2,,,1
4,11/06/2025 16:52,2367360,8,26,Empleado,3000000,300000,269887,95.227787,751.0,3,1,0.0,-2661.28,16633.0,0.0,0,0,1,,,1
4,16/01/2025 15:14,1895880,12,36,Independiente,2500000,600000,131658,95.227787,791.0,3,2,0.0,-6.944,31.0,0.0,1,0,0,908526,Estable,1
4,21/03/2025 08:17,4383002,12,33,Empleado,3200000,1200000,344348,95.227787,810.0,7,6,0.0,131854.833,66627.0,0.0,4,0,1,3063595,Decreciente,1
4,6/03/2025 12:45,15600001,12,34,Independiente,20000000,10000000,1227126,95.227787,732.0,9,12,0.0,43245.072,42648.0,0.0,7,0,1,925157,Creciente,1
4,6/01/2025 13:22,1967880,12,30,Empleado,4500000,1500000,136658,95.227787,746.0,4,8,0.0,3150.609,6523.0,0.0,2,0,0,3940740,Creciente,1
4,28/12/2024 15:44,2796001,12,27,Empleado,2900000,1200000,219378,95.227787,773.0,4,2,0.0,11622.6,10566.0,0.0,3,0,1,2671451,Decreciente,1
4,6/02/2026 08:00,3056042,12,28,Empleado,4129000,870000,253257,95.227787,712.0,11,6,0.0,69760.698,45506.0,0.0,6,0,3,2960000,Estable,1
4,11/04/2025 17:05,4636681,18,31,Empleado,7000000,2000000,256629,60.953462,703.0,15,5,0.0,20812.041,30561.0,0.0,6,0,3,2654912,Decreciente,0
4,30/06/2025 12:35,687362,6,33,Empleado,2000000,750000,102942,95.227787,778.0,5,7,0.0,110769.278,59014.0,0.0,3,0,0,,,1
9,19/12/2025 15:05,3608968,9,34,Empleado,9058000,17913000,350900,95.227787,722.0,13,6,0.0,138409.752,90228.0,0.0,7,0,1,2500000,Estable,1
4,14/04/2025 14:55,540002,6,36,Empleado,2600000,450000,80278,95.227787,716.0,5,4,0.0,94567.44,59664.0,0.0,3,0,0,737660,Creciente,1
4,15/01/2025 12:03,1496881,12,33,Empleado,1700000,550000,117230,95.227787,819.0,1,3,0.0,0,0.0,0.0,0,0,0,1438088,Creciente,1
4,10/01/2025 10:43,2090761,10,29,Empleado,5800000,2000000,193052,95.227787,707.0,6,6,0.0,1989.51,2490.0,0.0,6,0,0,5743315,Creciente,1
4,13/07/2025 16:31,1723200,6,27,Empleado,4000000,700000,255475,95.227787,742.0,5,13,0.0,3280.722,8161.0,0.0,3,0,2,,,1
4,4/02/2025 15:12,2879761,6,31,Empleado,3500000,1500000,427723,89.979287,723.0,4,6,0.0,133187.76,106380.0,0.0,2,0,0,4580905,Creciente,1
4,18/07/2025 12:21,8640000,24,35,Empleado,2500000,200000,300000,95.227787,728.0,7,3,0.0,-2052.272,8846.0,0.0,5,0,0,1487154,Creciente,1
4,29/11/2024 12:50,2501881,6,37,Empleado,2600000,1000000,371343,95.227787,757.0,5,3,0.0,37674.162,29479.0,0.0,2,0,0,2496875,Creciente,1
9,4/07/2025 15:47,2970954,9,34,Empleado,3000000,1200000,278525,95.227787,748.0,5,9,0.0,48729.148,34658.0,0.0,2,0,1,4156856,Creciente,1
4,13/01/2025 15:13,720001,6,33,Empleado,3500000,1500000,107037,95.227787,787.0,1,2,0.0,0,0.0,0.0,0,0,1,1208077,Decreciente,1
4,2/06/2025 18:16,3491882,6,32,Independiente,2560000,510000,521219,95.227787,720.0,4,4,0.0,1474.893,861.0,0.0,1,0,1,1000000,Estable,1
4,13/05/2025 07:55,1967880,12,33,Independiente,2000000,500000,155563,95.227787,765.0,4,0,0.0,384.538,847.0,0.0,2,0,1,,,1
9,29/01/2025 18:22,1653371,9,31,Empleado,3000000,1800000,154410,95.227787,747.0,5,17,0.0,65975,35000.0,0.0,2,0,1,1799777,Creciente,1
4,25/03/2025 11:41,2159792,8,29,Empleado,7600000,2000000,245376,67.308656,702.0,10,17,0.0,224687.814,200646.0,0.0,8,1,1,,,1
4,14/10/2025 12:35,1800000,24,29,Empleado,2308000,797000,84799,95.227787,708.0,5,8,0.0,-9952.87,47170.0,0.0,2,0,2,,,1
4,28/08/2025 19:36,2032680,18,28,Independiente,3210000,538000,116006,95.227787,719.0,6,5,0.0,-304.114,2014.0,0.0,1,0,0,411111,Creciente,1
4,3/02/2025 17:27,3174962,12,27,Independiente,4500000,1000000,249128,95.227787,740.0,9,11,0.0,91846.876,56417.0,0.0,5,0,3,923771,Estable,1
4,5/03/2025 11:11,951900,6,27,Independiente,2000000,900000,141383,81.231786,742.0,7,2,0.0,23374.32,68748.0,0.0,5,0,0,925157,Creciente,1
4,11/12/2024 13:17,2640000,10,26,Empleado,1400000,300000,244022,95.227787,733.0,8,5,0.0,5157.88,15260.0,0.0,1,1,3,1516116,Creciente,1
4,5/08/2025 11:42,1466042,6,25,Independiente,2700000,0,220666,95.227787,734.0,2,5,0.0,4430.435,2677.0,0.0,1,0,0,3415500,Decreciente,1
4,2/01/2025 15:22,3340980,12,22,Empleado,1500000,510000,262155,95.227787,762.0,3,5,0.0,-709.67,2678.0,0.0,2,1,0,1168424,Decreciente,1
4,24/09/2025 16:06,1679882,6,30,Empleado,1600000,289000,253725,95.227787,730.0,4,2,0.0,6944.14,3598.0,0.0,2,0,0,977131,Creciente,1
4,31/03/2025 16:12,8400001,36,25,Empleado,4000000,0,278988,-18.471029,359.0,8,18,2082.0,24046.49,22061.0,0.0,4,0,4,233334,Estable,0
4,26/02/2025 14:48,1960683,18,29,Empleado,4200000,1350000,108712,95.227787,837.0,4,0,0.0,13250.731,7333.0,0.0,3,0,1,2543873,Creciente,1
4,27/05/2025 10:40,656042,12,32,Empleado,2500000,100000,52679,95.227787,761.0,8,9,0.0,96452.609,58069.0,0.0,2,1,3,2229229,Decreciente,1
9,17/05/2025 15:00,821209,5,33,Empleado,5000000,2000000,133380,95.227787,738.0,6,3,0.0,16639.968,13344.0,0.0,2,0,1,941789,Creciente,1
4,9/02/2025 14:54,1908001,12,26,Independiente,1800000,800000,149901,95.227787,748.0,3,4,0.0,2142.136,2584.0,0.0,1,1,1,,,1
4,24/09/2025 14:14,1295880,6,37,Empleado,1450000,37000,195727,95.227787,836.0,1,3,0.0,2.849,37.0,0.0,1,0,0,,,1
9,5/12/2024 15:00,1084188,2,30,Independiente,5000000,2000000,427173,95.227787,670,8,2,0,196069.618,181378,,2,0,5,,,1
4,8/08/2025 15:50,1724581,6,31,Empleado,2000000,600000,255703,95.227787,817.0,3,5,0.0,0,0.0,0.0,1,0,0,1031148,Creciente,1
4,29/12/2024 12:31,3808322,12,29,Empleado,1200000,200000,264467,95.227787,769.0,1,3,0.0,0,0.0,0.0,0,0,0,1316977,Creciente,1
4,20/12/2024 16:40,1790283,12,27,Independiente,3000000,500000,140468,95.227787,722.0,5,9,0.0,7431.012,5436.0,0.0,1,0,0,1047377,Creciente,1
4,13/03/2025 12:16,1392000,20,31,Empleado,3000000,800000,70747,95.227787,755.0,5,2,0.0,292.875,2343.0,0.0,0,0,1,2305142,Decreciente,1
4,23/08/2025 18:44,971880,6,24,Empleado,3360000,1008000,146286,95.227787,769.0,5,11,0.0,-16279.235,32755.0,0.0,2,0,1,,,1
4,17/02/2025 17:46,3403008,36,32,Empleado,2700000,600000,110901,95.227787,790.0,8,7,0.0,156719.175,128775.0,0.0,6,1,0,2227320,Decreciente,1
4,24/03/2025 11:45,1910199,6,29,Empleado,3000000,1500000,284680,81.231786,789.0,8,9,0.0,96847.211,51707.0,0.0,3,0,3,,,1
4,17/01/2025 17:42,1247881,12,32,Empleado,1500000,700000,86658,95.227787,755.0,10,9,0.0,20674.6,16700.0,0.0,1,0,7,978417,Creciente,1
4,11/05/2025 15:12,2018846,12,30,Empleado,1555000,350000,158872,91.410695,778.0,3,11,0.0,7033.55,3650.0,0.0,2,0,0,1127667,Decreciente,1
4,26/04/2025 11:41,5397722,6,35,Empleado,7000000,1000000,802485,89.979287,788.0,2,2,0.0,49811.294,734.0,0.0,0,0,2,4966666,Creciente,1
9,12/04/2025 15:29,821210,5,33,Independiente,5000000,2000000,133225,95.227787,704.0,11,7,0.0,43843.92,25730.0,0.0,7,0,2,,,1
4,27/07/2025 15:38,1580880,6,32,Independiente,1000000,201000,236780,95.227787,768.0,2,2,0.0,-37.44,468.0,0.0,1,0,1,1000000,Estable,1
4,5/12/2024 11:43,770280,8,31,Empleado,1500000,700000,87366,95.227787,734.0,7,2,0.0,-188.286,13449.0,0.0,2,1,3,1014485,Creciente,1
4,2/07/2025 11:23,851880,6,31,Empleado,2300000,300000,127581,95.227787,749.0,3,3,0.0,367.416,1134.0,0.0,1,0,0,,,1
4,19/02/2025 12:41,3391923,12,31,Empleado,2300000,300000,266484,95.227787,768.0,4,2,0.0,1916.637,1147.0,0.0,0,0,4,915974,Decreciente,1
4,25/03/2025 17:30,480000,6,30,Empleado,2200000,600000,71342,90.562453,810.0,3,5,0.0,-6780.685,16339.0,0.0,2,0,0,1905742,Creciente,1
4,2/09/2025 15:55,4787042,24,30,Empleado,2530000,217000,221811,95.227787,785.0,5,3,0.0,1204.462,758.0,0.0,0,0,1,2048514,Creciente,1
4,3/08/2025 14:33,459600,6,29,Independiente,1000000,4799000,69178,95.227787,742.0,8,11,0.0,-8361.54,16892.0,0.0,2,2,0,972557,Creciente,1
4,2/09/2025 17:17,1494840,12,29,Empleado,2860000,1401000,121071,95.227787,761.0,8,10,0.0,-186.825,37365.0,0.0,4,0,2,3819172,Creciente,1
4,31/01/2025 17:42,2012280,12,27,Empleado,2145000,300000,158080,95.227787,755.0,6,3,0.0,1346.84,3061.0,0.0,1,1,0,1640425,Creciente,1
4,11/03/2025 12:34,2375521,10,23,Empleado,1200000,300000,220054,69.456282,769.0,0,2,0.0,0,,,0,0,0,,,1
6,11/01/2025 16:13,1581060,6,31,Empleado,1400000,600000,234027,95.227787,757.0,2,3,0.0,9.18,30.0,0.0,0,0,0,1150000,Creciente,1
4,24/09/2025 15:34,600000,6,36,Empleado,3650000,462000,90169,95.227787,782.0,7,2,0.0,473.302,2659.0,0.0,3,0,1,977131,Creciente,1
4,2/09/2025 17:22,514081,6,32,Empleado,3140000,1166000,77910,95.227787,735.0,10,9,0.0,26116.56,20340.0,0.0,2,1,1,1924302,Creciente,1
6,23/01/2025 14:16,3269893,36,23,Empleado,1500000,0,107223,-4.258677,773.0,1,5,0.0,0,0.0,0.0,1,0,0,832815,Creciente,0
4,5/12/2025 14:05,3549121,18,32,Empleado,2958000,1330000,211063,95.227787,796.0,5,5,0.0,614.25,24570.0,0.0,5,0,0,1408511,Creciente,1
4,14/04/2025 16:04,2099340,10,36,Independiente,11000000,7000000,194265,91.728786,775.0,6,6,0.0,22876.505,157769.0,0.0,5,0,1,2240000,Creciente,1
4,3/04/2025 14:47,1788001,12,27,Empleado,3000000,1000000,140706,95.227787,779.0,12,17,0.0,93054.625,68675.0,0.0,9,0,1,863629,Creciente,1
4,26/06/2025 13:46,4923720,6,33,Independiente,12000000,5000000,737395,95.227787,765.0,11,3,0.0,-125159.824,269741.0,0.0,7,0,2,977131,Creciente,1
4,19/02/2026 13:10,1675202,6,33,Independiente,8062000,2347000,258121,95.227787,801.0,7,3,0.0,89745.03,54490.0,0.0,2,0,1,1029090,Creciente,1
4,23/01/2025 11:47,1739520,12,32,Empleado,1500000,500000,136324,95.227787,790.0,1,4,0.0,-67.473,189.0,0.0,1,0,0,1110606,Creciente,1
4,9/01/2025 13:45,5450881,12,31,Independiente,4500000,1600000,378533,95.227787,760.0,6,11,0.0,22145.355,25901.0,0.0,2,0,1,1784754,Decreciente,1
4,18/09/2025 15:52,1484040,12,36,Empleado,1480000,127000,120196,95.227787,725.0,2,4,0.0,-666.24,2082.0,0.0,1,0,1,1482045,Creciente,1
4,11/06/2025 15:45,1308000,10,33,Empleado,3000000,700000,121982,95.227787,814.0,4,10,0.0,-25010.913,63641.0,0.0,2,0,1,865374,Creciente,1
4,28/01/2025 15:26,2448001,6,30,Independiente,3000000,1500000,363578,95.227787,834.0,5,4,0.0,9083.961,10853.0,0.0,4,0,0,863410,Estable,1
4,15/12/2024 17:33,1763640,24,27,Independiente,2000000,500000,77090,95.227787,859.0,3,3,0.0,8.096,23.0,0.0,1,0,0,,,1
4,28/12/2024 16:54,3153625,36,34,Empleado,1500000,0,102745,95.227787,739.0,7,4,0.0,17857.294,23282.0,0.0,3,0,2,1183410,Estable,1
4,5/06/2025 10:57,4273680,24,31,Empleado,5200000,1000000,190400,95.227787,797.0,2,5,0.0,28197.579,94321.0,0.0,2,0,0,3187500,Creciente,1
4,1/04/2025 11:38,3072002,6,23,Independiente,3000000,1500000,456691,5.267996,721.0,4,6,0.0,20270.41,11717.0,0.0,3,0,0,,,0
4,21/12/2024 11:35,764450,6,36,Independiente,2500000,0,113490,95.227787,773.0,10,10,0.0,-546.945,5209.0,0.0,2,0,2,,,1
4,2/12/2024 16:39,1466161,18,28,Independiente,1000000,300000,81004,95.227787,731.0,14,5,0.0,14707.221,11499.0,0.0,5,0,6,,,1
4,30/07/2025 16:05,935882,6,30,Empleado,1409000,160000,140867,95.227787,764.0,2,2,0.0,490.5,250.0,0.0,0,0,2,1409000,Estable,1
4,25/04/2025 15:35,1512001,6,33,Independiente,4000000,2000000,224777,95.227787,804.0,5,4,0.0,34244.915,20228.0,0.0,4,0,0,706631,Decreciente,1
4,15/07/2025 16:10,2079600,18,28,Independiente,1800000,800000,114553,95.227787,716.0,5,4,0.0,1175.716,10988.0,0.0,2,0,1,958420,Creciente,1
4,7/08/2025 07:01,2448000,12,27,Empleado,1000001,147000,195247,95.227787,777.0,6,8,0.0,-332.832,3467.0,0.0,2,0,2,1069739,Creciente,1
4,18/01/2026 16:09,1872001,12,27,Empleado,1751000,281000,155773,95.227787,685.0,4,2,0.0,3402.672,2337.0,0.0,2,0,1,1115666,Creciente,1
4,24/04/2025 11:38,945601,6,26,Independiente,2500000,1000000,140583,95.227787,740.0,1,12,0.0,0,0.0,0.0,0,0,0,994508,Creciente,1
4,24/05/2025 14:06,516001,6,23,Independiente,2000000,700000,77278,95.227787,719.0,2,5,0.0,357.063,347.0,0.0,1,0,0,454263,Estable,1
4,25/12/2024 15:53,2108280,12,32,Empleado,1100000,300000,165418,95.227787,749.0,2,11,0.0,306.386,614.0,0.0,0,0,2,1073239,Decreciente,1
4,11/01/2025 18:53,6078723,12,28,Empleado,2800000,1000000,422134,95.227787,783.0,7,4,0.0,12039.57,11610.0,0.0,6,0,0,2033378,Decreciente,1
